#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
4 yes and book it for 3 people and 3 nights starting from wednesday	okay i have booked the acorn guest house for wednesday for 3 people and for 3 days your reference number is f821xs1g is there anything else i can help with ?
5 you ve been great that is all i needed thank you goodbye !	i hope you enjoy your stay in cambridge !

#restaurant#
1 hi can you help me find a cheap restaurant in the centre of town ?	i certainly can we have 15 inexpensive restaurants in the center of town was there a particular type of cuisine you wanted ?
2 my boyfriend really likes scottish food would you have anything that offers that ?	i do not have any scottish places fitting that criteria may i try another food ?
3 oh wow that s too bad how about a good italian place ?	the zizzi cambridge is a cheap italian restaurant in the centre area would you like me to make a reservation for you ?
4 yes please can you also give me the address phone number and postcode ?	sure thing ! the address is 47-53 regent street the phone number is 01223365599 and the postcode is cb21ab is there anything else i can do for you ?
5 i d like a reservation at 6:30 for a party of 2	i ll be happy to do that for you what day would you like the table for ?
6 actually i ve changed my mind i m going to wait on that reservation thanks	okay is there anything else you need ?
7 that ll be all ! thank you !	thank you goodbye !

#train#
1 i am looking to find a train it needs to go to cambridge and it has to leave on monday	i have 202 trains travelling to cambridge on monday could you be more specific on when you d like to depart and from where ?
2 i d like to depart from stevenage after 19:45	i have one train departing at 19:54 one at 21:54 and the last one at 23:54 will any of those work ?
3 yes 19:54 will be fine i d like tickets for 5 people	congratulations ! your booking was successful with a reference number of dmel46a6 and a fee of 64 gbp can i help you with anything else ?
4 that is all thank you	you re welcome enjoy your day

#hotel#
1 i am looking for a place to stay the hotel should be in the type of guesthouse and doesn t need to include internet	alright i ve found several options what price range are you looking for ?
2 it doesn t matter	alpha-milton guest house doesn t offer internet it is rated three stars in the north part of town should i book this ?
3 no i need a guesthouse with free wifi	a and b guest house is a guesthouse that includes wifi it s in the east side of town with a moderate price range should i book it for you ?
4 no i just need to know if they have free parking	they do not have parking
5 ok i would prefer something else with parking	allenbell looks like it would be a good choice
6 thanks does it have free wifi as well ?	yes they provide both internet and parking at their establishment
7 thanks that s all i need good bye	good bye enjoy your stay

#hotel#
1 yes i m searching for a 4 star rated places to stay in town it does not need to have any internet connection	there are no 4 star hotels without internet there are 21 four star hotels with internet what area or price range are you looking for ?
2 do any of them include free parking ?	yes,a lot of them have free parking what price range are you looking for ?
3 price range does not matter	in what area would you prefer ?
4 north part of town.cheap would be better	i only am coming up with worth house would you like me to book that for you ?
5 yes can you book it for 7 people for 4 nights on thursday ?	i m sorry i was unable to book that one i have several guesthouses in the moderate price range would you like me to try one of those ?
6 yes let s try another hotel in the same price range	i booked you at acorn guest house your reference number is vmybags7 is there anything else i can help you with ?
